,n_pyth,alpha,partition coefficient,fukuyama sugeno index,xie beni index,silhouette score,adjusted rand score,adjusted mutual info score,homogeneity,completeness,v measure
21,1,0.48571428571428577,1.0,2096.5988228240412,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
22,1,0.5040816326530613,1.0,1992.7757745854599,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
23,1,0.5224489795918368,1.0,1889.4723816290252,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
24,1,0.5408163265306123,1.0,1787.568104081585,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
25,1,0.5591836734693878,1.0,1687.7958041364993,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
26,1,0.5775510204081633,1.0,1582.822366871281,1.0,0.14578253266534213,0.45358165734835965,0.49888394530202335,0.6085720821118551,0.4259423955908784,0.5011368253058667
27,1,0.5959183673469388,1.0,1128.604443991371,1.0,0.33021805725142794,0.5441873138668448,0.5814452781910653,0.6114490448699625,0.5571864366328493,0.5830579678370544
28,1,0.6142857142857143,1.0,713.5978543783933,1.0,0.4393723545982725,0.6729839789657941,0.665802118334706,0.674868155800597,0.6594013417335457,0.6670451033326869
29,1,0.6326530612244898,1.0,427.8921974490448,1.0,0.46444595323446225,0.7197936324019026,0.696741341884989,0.7016491076844309,0.6941157955107503,0.6978621219589186
30,1,0.6510204081632653,1.0,234.6156297534842,1.0,0.4726436484080752,0.7185380439079065,0.6821105164450473,0.6851481367480721,0.6814262958874637,0.6832821481344838
31,1,0.6693877551020408,1.0,95.3051772301547,0.8469582352511136,0.4765920647385576,0.727718012778022,0.6893583113752477,0.691837786048729,0.6891719550021549,0.69050229753303
32,1,0.6877551020408164,1.0,-10.11220169930084,0.6770846670309008,0.47518829585514516,0.733648382836578,0.7046302867255912,0.7075423405546951,0.7039045440904358,0.7057187543802633
33,1,0.7061224489795919,1.0,-92.59055499231226,0.5629653445373171,0.47518829585514516,0.733648382836578,0.7046302867255912,0.7075423405546951,0.7039045440904358,0.7057187543802633
34,1,0.7244897959183674,0.9902920617750568,-158.64551815129778,0.4775753364377922,0.4759490860770783,0.7338451202249635,0.7044744403305414,0.7071053449556932,0.7040274466110638,0.7055630390977865
